# BUSCO version is: 5.2.2 
# The lineage dataset is: alveolata_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 171)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
26823at33630	Complete	NODE_1569_length_823_cov_20.437333_g1356_i0:153-716	123.8	114	https://www.orthodb.org/v10?query=26823at33630	40S ribosomal protein S7
26910at33630	Missing
26940at33630	Fragmented	NODE_2675_length_721_cov_24.378086_g2318_i0:250-606	42.8	89	https://www.orthodb.org/v10?query=26940at33630	Ribosome biogenesis regulatory protein
27355at33630	Missing
27894at33630	Missing
28117at33630	Missing
28197at33630	Missing
28220at33630	Missing
28301at33630	Missing
28548at33630	Missing
28686at33630	Missing
28957at33630	Missing
29185at33630	Missing
29724at33630	Missing
30104at33630	Missing
30114at33630	Complete	NODE_12533_length_487_cov_11.495169_g12075_i0:67-459	189.7	109	https://www.orthodb.org/v10?query=30114at33630	Ribosomal protein S8
30357at33630	Missing
30424at33630	Missing
30485at33630	Missing
30487at33630	Missing
30539at33630	Missing
30838at33630	Missing
30972at33630	Missing
31798at33630	Fragmented	NODE_14793_length_462_cov_9.863753_g14323_i0:137-436	102.3	66	https://www.orthodb.org/v10?query=31798at33630	Vacuolar ATP synthase 22 kDa proteolipid subunit, putative
32025at33630	Missing
32102at33630	Complete	NODE_483_length_1125_cov_14.725285_g18_i17:640-1029	170.2	107	https://www.orthodb.org/v10?query=32102at33630	Ribosomal protein L32e
32382at33630	Missing
32556at33630	Complete	NODE_9232_length_531_cov_9.858079_g8789_i0:108-503	120.3	105	https://www.orthodb.org/v10?query=32556at33630	40S ribosomal protein S24
32860at33630	Missing
32936at33630	Missing
32942at33630	Complete	NODE_6670_length_577_cov_10.940476_g6237_i0:100-486	127.4	110	https://www.orthodb.org/v10?query=32942at33630	40S ribosomal protein S12
33231at33630	Missing
33452at33630	Missing
33467at33630	Missing
33482at33630	Missing
34124at33630	Missing
35467at33630	Missing
35790at33630	Complete	NODE_6390_length_583_cov_7.276471_g5960_i0:99-497	143.8	115	https://www.orthodb.org/v10?query=35790at33630	Ribosomal protein S19e
35793at33630	Missing
37466at33630	Missing
